text,label
"thầy nhiệt tình , học 2 tiết cho làm bài tập 1 tiết phần vừa học .",1
giáo viên nên làm nhiều bài tập mẫu cho sinh viên .,0
ít có tương tác với cô .,0
"nội dung học không phù hợp , không cung cấp hiệu quả kiến thức cần có , quá nhiều lý thuyết , lý thuyết quá rườm rà .",0
buổi học cuối cùng trước đợt thi cuối kỳ chưa nói rõ về nội dung sẽ được thi .,0
"thầy dạy hay , dễ hiểu , có nhiều kiến thức bổ xung hay .",1
truyền đạt kiến thức hay và cuốn hút .,1
cô vừa hiền vừa xinh lại còn dạy dễ hiểu .,1
"cần sử dụng giờ lên lớp có hiệu quả , ít nghe điện thoại , ít nghỉ dạy hơn .",0
cô giảng hướng dẫn nhiệt tình .,1
"giảng viên cho quá nhiều bài tập , nhưng ít hướng dẫn và giải bài tập .",0
giảng viên giảng dạy tận tâm đưa ra nhiều bài tập cùng ví dụ minh họa .,1
truyền đạt chưa được hiệu quả .,0
"sách giáo khoa wrede dan murray không dễ học , còn nhiều sai sót và các trình bày khó hiểu .",0
dạy chưa hiểu rõ bài .,0
"tận tình , giảng rõ ràng .",1
thầy dạy rất nhiệt tình luôn luôn xuống giữa lớp để giao tiếp với sinh viên một cách dễ dàng luôn đưa ra những ví dụ xung quanh lớp giúp sinh viên dễ dàng hiểu bài hơn .,1
"giảng dạy nhiệt tình , dễ hiểu .",1
cần cải thiện chất lượng các trang bị trong phòng học vì hay có trường hợp nhiễu tín hiệu âm thanh giữa các phòng .,0
"áp dụng được các hình ảnh , video clip vào trong quá trình giảng dạy .",1
"khá nhiều bài tập trên wecode quá khó và không thực tế , hy vọng kỳ thi sắp tới thầy cho đề dễ thở hơn và không đánh đố quá nhiều , em sắp rớt môn đến nơi rồi ạ hu hu .",0
hướng dẫn chi tiết rõ ràng dẫn chứng cụ thể liên hệ thực tế .,1
"thầy hiền , dạy dễ hiểu , tận tâm .",1
nhưng khi thi cuối kỳ thì kiến thức quá khó .,0
em nghĩ là nên giảm số giờ nói lý thuyết cho thêm giờ làm bài tập .,0
cô giảng hơi nhanh và khó nghe .,0
viết quá nhiều ví dụ trùng lặp ( dạng ) với nhau .,0
cô nên tăng tốc độ giải bài hơn .,0
cho sinh viên làm nhiều bài tập từ dễ đến khó để hiểu bài .,0
hướng dẫn dễ hiểu .,1
cần có khả năng truyền đạt tốt hơn !,0
giảng còn hơi nhanh .,0
"ngoài kiến thức lý thuyết tụi em đã học , thầy còn cung cấp thêm cho chúng em thêm nhiều kiến thức mới nữa .",1
thầy nhiệt tình !,1
cô không đăng slide bài học lên trước mà chỉ đăng sau khi đã học xong vì thế khi không hiểu thì không có slide để đọc lại .,0
truyền đạt nguồn kiến thức phong phú .,1
bài học liên quan tới thực tế .,1
giảng viên nên giảng nhiều hơn chứ không nên để sinh viên lên làm bài tập .,0
"phương pháp giảng dạy phù hợp và hiệu quả , lôi cuốn vào bài học .",1
có cung cấp bài tập cho sinh viên tự học ở nhà .,1
cho sinh viên thực hành một đề bài quản lý thông tin trên nhiều ngôn ngữ do sinh viên tự chọn để sinh viên thấy được mối liên quan của môn học với những môn khác cũng như với thực tế .,0
cô giảng dạy hết mình .,1
điều mà em không hài nhất đó là giảng viên giảng bài còn khó hiểu .,0
"giảng viên muốn cho bọn em hiểu được môi trường làm việc sau này là như thế nào , nhưng khi mà bọn còn đang trong thời gian đi học , còn chưa đủ kiến thức nền tảng thì không nên dạy và học theo kiểu như vậy , trong suốt quá trình môn học bọn em mơ hồ về việc thầy đang muốn truyền đạt điều gì đến bọn em và việc bọn em cần phải làm những gì !",0
nhà trường cần cải tiến thiết bị trong phòng học vì máy chiếu quá mờ .,0
thêm tiết sửa bài tập nhiều hơn .,0
"đúng giờ , tận tâm với lớp .",1
cô tận tình thân thiện với sinh viên .,1
khung chương trình quá áp đặt lý thuyết .,0
phương pháp dạy chưa hợp lý .,0
hơi khó tính về chuyện điểm danh .,0
thầy nên cho nhiều bài tập .,0
"giảng viên thực hành nhiều bài thực hành trực quan , giảng dễ hiểu .",0
"thầy rất nhiệt tình , quan tâm sinh viên , truyền đạt tốt !",1
rất hài lòng về tất cả hoạt động giảng dạy .,1
cho bài tập hơi khó .,0
cô nhiệt tình giải bài tập để sinh viên hiểu lý thuyết kỹ hơn .,1
không công bằng trong việc điểm danh .,0
"dạy sai kiến thức về fork , sai giải thuật round - robin , sai kiến thức về bộ nhớ .",0
"giảng viên nhiệt tình , bài học gắn với thực tế , thường xuyên cho bài tập để củng cố kiến thức .",1
"thầy giảng hay nhưng nên tự tin hơn , nói to hơn để học sinh hiểu bài một cách rõ ràng hơn .",1
nhiều ví dụ thực tế .,1
thêm nhiều kiến thức ngoài mới .,1
những bài tập về nhà khó em hy vọng thầy có bài sửa mẫu chi tiết cho cả lớp giúp chúng em rút kinh nghiệm ạ .,0
để học sinh của mình không có gì sau kết thúc môn phải chăng đó không là thất bại !,0
chưa đảm bảo thời gian lên lớp .,0
thầy dạy vui và dễ hiểu .,1
chúng em gửi lời cám ơn đến thầy wzjwz213 !,1
phòng thực hành quá xuống cấp .,0
lòng nhiệt huyết .,1
em nghĩ nên bỏ môn này .,0
"giảng viên giảng dễ tiếp thu , slide trình bày dễ hiểu , giảng viên nhiệt tình , hài hước .",1
không có nội dung thực hành của môn học này .,0
"thầy dạy phần hai có phần hơi khó khăn trong việc điểm danh , cả khi thầy có nhầm lẫn thầy cũng không chịu nhận .",0
thầy nhiệt tình dễ thương .,1
có chuẩn bị slide bài giảng chi tiết với nhiệt tình .,1
thầy kiểm tra quá nhiều .,0
"thầy nên up bài giảng , bài tập lên courses để sinh viên không cần phải đi xin tài liệu ở những lớp khác .",0
"thầy dạy dễ hiểu , sát với thực tế , gần gũi với sinh viên .",1
cô chưa có nhiều kênh bài tập cho sinh viên .,0
"giảng bài chi tiết , cụ thể .",1
nội dung hơi nhiều nên giảm bớt lại .,0
"không tổ chức thi cuối kỳ môn học , vì lý do làm đồ án đã mất rất nhiều thời gian .",0
thầy có kiến thức chuyên môn sâu .,1
thực hành luôn đi trước lý thuyết .,0
"giáo viên nhiệt tình , luôn đảm bảo giờ lên lớp , truyền đạt kiến thức hiệu quả .",1
"nhiệt tình , chỉ dạy .",1
"chưa có nhiều trao đổi , tương tác với sinh viên trên các diễn đàn .",0
nên giảm thời lượng môn học còn 7 tuần !,0
phòng lab rất nhỏ và ít thiết bị nên chất lượng học tập môn học không đảm bảo .,0
được thực hành những bài tập mang tính vận dụng kiến thức đã học cao .,1
"giảng viên dạy dễ hiểu , hướng dẫn bài tập cụ thể .",1
giáo viên thường xuyên liên lạc trao đổi với sinh viên .,1
tận tình nhiệt huyết .,1
thầy có khả năng diễn đạt tốt giúp sinh viên dễ tiếp thu bài .,1
em nghĩ môn thực hành nên học liên tục không cách tuần và 1 tuần 3 tiết .,0
thầy giảng bài không sát với đề thi .,1
phản hồi giải đáp thắc mắc cho sinh viên .,1
giảng viên cần cải thiện thêm cách truyền đạt .,0
"thầy nên sử dụng moodle và có cách thông báo rõ ràng , dễ cập nhật hơn .",0
giáo trình chưa cụ thể .,0
"không kiểm soát được lớp , không tận tâm chuẩn bị trước khi lên lớp .",0
không đảm bảo giờ giấc lên lớp .,0
"ứng dụng thực tế vào giảng dạy nhiều , tạo cho sinh viên hình dung việc học tập sẽ làm được gì khi ra trường .",1
cô rất tận tâm và nhiệt tình .,1
cô dễ thương quá em nhìn cô nhiều hơn nhìn code cô viết colonsmallsmile !,0
phòng máy nên được nâng cấp .,0
cung cấp đầy đủ thông tin bài học .,1
"kiến thức trải dài , không tập trung .",0
cô cho bài nhiều .,0
cần áp đặt việc kiểm tra bài cũ và bài mới trên giờ học nhiều hơn .,0
"phòng máy thực hành còn yếu , máy chạy chậm hay đơ , thỉnh thoảng còn hư , mạng để hỗ trợ ta cứu trong phòng máy còn chậm .",0
thầy dạy hay và tận tâm với em .,1
"thầy có sự liên hệ giữa môn học và thực tiễn , giúp môn học gần gũi hơn và dễ tiếp thu hơn .",1
"những kiến thức thầy cung cấp rất đa dạng và cần thiết , cảm ơn thầy rất nhiều .",1
"về đồ án môn học này , giảng viên nên cho trước bản thiết kế kiến trúc tòa nhà của công ty , trung tâm thương mại .",0
thầy giải thích tận tình các lỗi .,1
nhiều khi thầy băn khoăn rất lâu ở phần mô hình er .,0
"dễ hiểu , tích cực trong việc giải đáp thông tin của học sinh .",1
tổ chức nhiều hoạt động nhóm .,1
rồi về nhà không hiểu gì hết .,0
"thầy luôn yêu cầu ý tưởng sinh viên phải thực tế , có thể thực hiện được trong tương lai , nếu sinh viên làm được thì sinh viên đã không phải đi học thầy yêu cầu đề án phải đủ lớn , phải mang tầm vóc quốc tế nhưng nó phải khả thi .",0
"giảng viên thường xuyên đi trễ , việc giảng dạnh luôn bị kéo dài vì giảng viên quá nhiệt tình .",0
đôi khi bị lố giờ giảng .,0
"dạy tốt , truyền đạt hay .",1
"thầy giảng rất tốt , em hiểu gần như mọi thứ thầy dạy và áp dụng tốt nó .",1
một số giáo viên lướt bài qua nhanh và có những phần chưa học tới .,0
đôi lúc chưa đi sâu vào vấn đề giảng dạy .,0
"cô rất nhiệt tình , giảng bài khá hay .",1
môn này em học tệ nên không có ý kiến .,0
"cô dạy tận tâm với sinh viên , luôn nhiệt tình .",1
hơi khó hiểu chút xíu .,0
thầy sử dụng một số thời gian đứng lớp để làm một số việc không quá quan trọng .,0
"nếu muốn anh văn trở thành ngôn ngữ thứ hai thì cần phải sử dụng tiếng anh liên tục để nó thắm vào sương tủy , nhưng trường vẫn quá tập trung vào cách dạy theo kiểu phổ thông tức là học chỉ lấy điểm số nên tôi muốn nhà trường hãy tạo một phương pháp là học anh văn là vì giao tiếp chứ đừng vì những bài kiểm tra hay điểm số .",0
"thầy dạy nhiệt tình , cung cấp nhiều kiến thức dễ hiểu , thầy dạy dễ hiểu , sôi nổi .",1
"thầy dạy nhiệt tình , giải đáp thắc mắc của học sinh một cách tận tình .",1
cách giảng của thầy đa số trong lớp không ai hiểu dù thấy có giảng lại .,0
giáo viên nhiệt tình và vui tính .,1
chép bài nhiều .,0
"cô dễ thương , dạy quá có tâm .",1
"môn học có chương trình , chủ đề để sinh viên dễ nắm bắt và liên tưởng học tập .",1
"thầy giảng nhiệt tình , truyền đạt nhiều kinh nghiệm học tập cho sinh viên .",1
"cho quá nhiều bài tập , chỉ nên cho bài tập ví dụ điển hình .",1
"làm các bài lab trên win server 2012 rất khác so với win server 2003, mà lại toàn cho làm các bài lab trên win server 2003, có vẻ cũ .",0
nên tăng thời lượng 3 tiết 1 buổi thành 4 tiết 1 buổi để sinh viên tiếp thu nhiều kiến thức hơn .,0
giảng viên phải chuẩn bị bài giảng trước khi đến lớp hoặc đã là được bài tập đề ra một cách thuần thục và giảng dễ hiểu .,0
"thầy nên check mail và có trả lời mail của sinh viên , sinh viên gửi mail chẳng bao giờ thấy thầy trả lời là đã nhận được .",0
sinh viên thắc mắc thì giảng viên giải đáp kỹ .,1
"thầy up tài liệu , thông báo lên course , gmail của sinh viên giúp em dễ nắm bắt lịch nghỉ bù , có tài liệu tham khảo thêm .",1
"thầy thường xuyên cho làm bài tập trên lớp để điểm danh , đồng thời ôn lại bài học trong buổi học .",1
"thưa , những tài liệu thầy đưa ra đủ để em có thể tự hoàn thành đồ án riêng mình .",0
